population_id,date,year,decimal,abundance,biomass,units,temperature,source,genus_species,max_ctmax,thermal_risk,log_abundance,change_in_log_N,time,total_days_within3,change_in_thermal_risk_time
Gobiomorphus basalis_-40.942837_172.499296,2001.001,2001,001,2,NA,Count,12.0417724609375,BioTIME,Gobiomorphus basalis,30.9,0.15170419285197875,0.6931471805599453,-1.479076094570857,1,0,0
Gobiomorphus cotidianus_-40.942837_172.499296,1985.001,1985,001,1,NA,Count,12.229150390625,BioTIME,Gobiomorphus cotidianus,30.9,0.15457359377579225,0,NA,NA,0,NA
Gobiomorphus cotidianus_-40.942837_172.499296,1986.001,1986,001,23.1666666666667,NA,Count,11.9174743652344,BioTIME,Gobiomorphus cotidianus,30.9,0.14983020938015834,3.1427144639026383,3.1427144639026383,1,0,0
Gobiomorphus cotidianus_-40.942837_172.499296,1987.001,1987,001,2.33333333333333,NA,Count,12.3395324707031,BioTIME,Gobiomorphus cotidianus,30.9,0.15628926078104746,0.8472978603872021,-2.295416603515436,1,0,0
Gobiomorphus cotidianus_-40.942837_172.499296,1988.001,1988,001,4.8,NA,Count,11.9145141601563,BioTIME,Gobiomorphus cotidianus,30.9,0.14978586312951603,1.5686159179138452,0.7213180575266431,1,0,0
Gobiomorphus cotidianus_-40.942837_172.499296,1989.001,1989,001,6.125,NA,Count,12.3688598632813,BioTIME,Gobiomorphus cotidianus,30.9,0.15674828920805292,1.8123787564307907,0.24376283851694547,1,0,0
Gobiomorphus cotidianus_-40.942837_172.499296,1990.001,1990,001,7.77777777777778,NA,Count,12.3954711914063,BioTIME,Gobiomorphus cotidianus,30.9,0.15716597273294444,2.05127066471314,0.23889190828234907,1,0,0
Gobiomorphus cotidianus_-40.942837_172.499296,1991.001,1991,001,29.45,NA,Count,12.0474792480469,BioTIME,Gobiomorphus cotidianus,30.9,0.15179079191296965,3.3826939100975957,1.3314232453844559,1,0,0
Gobiomorphus cotidianus_-40.942837_172.499296,1992.001,1992,001,5.57142857142857,NA,Count,12.2638793945313,BioTIME,Gobiomorphus cotidianus,30.9,0.1551113457089596,1.7176514970743328,-1.6650424130232628,1,0,0
Gobiomorphus cotidianus_-40.942837_172.499296,1993.001,1993,001,22.4705882352941,NA,Count,12.0500732421875,BioTIME,Gobiomorphus cotidianus,30.9,0.15183017146274688,3.1122072645503582,1.3945557674760254,1,0,0
Gobiomorphus cotidianus_-40.942837_172.499296,1994.001,1994,001,60.5555555555556,NA,Count,12.645654296875,BioTIME,Gobiomorphus cotidianus,30.9,0.16114759894866726,4.103561217327026,0.9913539527766675,1,0,0
Gobiomorphus cotidianus_-40.942837_172.499296,1995.001,1995,001,7.42857142857143,NA,Count,12.3353210449219,BioTIME,Gobiomorphus cotidianus,30.9,0.15622345457669956,2.005333569526114,-2.0982276478009116,1,0,0
Gobiomorphus cotidianus_-40.942837_172.499296,1996.001,1996,001,8,NA,Count,12.3599487304688,BioTIME,Gobiomorphus cotidianus,30.9,0.15660867094281064,2.0794415416798357,0.07410797215372167,1,0,0
Gobiomorphus cotidianus_-40.942837_172.499296,1997.001,1997,001,10.375,NA,Count,12.249658203125,BioTIME,Gobiomorphus cotidianus,30.9,0.15489091567133606,2.339399066116762,0.2599575244369263,1,0,0
Gobiomorphus cotidianus_-40.942837_172.499296,1998.001,1998,001,15.2727272727273,NA,Count,12.676904296875,BioTIME,Gobiomorphus cotidianus,30.9,0.16165197286917216,2.7260687066048903,0.38666964048812824,1,0,0
Gobiomorphus cotidianus_-40.942837_172.499296,1999.001,1999,001,22.1363636363636,NA,Count,12.6644226074219,BioTIME,Gobiomorphus cotidianus,30.9,0.16145032976519766,3.0972216697242723,0.37115296311938195,1,0,0
Gobiomorphus cotidianus_-40.942837_172.499296,2000.001,2000,001,24,NA,Count,12.5525756835938,BioTIME,Gobiomorphus cotidianus,30.9,0.15965461845085432,3.1780538303479458,0.08083216062367349,1,0,0
Gobiomorphus cotidianus_-40.942837_172.499296,2001.001,2001,001,35.3703703703704,NA,Count,12.0417724609375,BioTIME,Gobiomorphus cotidianus,30.9,0.15170419285197875,3.565874474476402,0.3878206441284564,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1962.001,1962,001,12,NA,All Individuals,6.150995,GPDD,Ischnura elegans,44.60683761,0.02137390997032459,2.4849066497880004,NA,NA,0,NA
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1963.001,1963,001,26,NA,All Individuals,7.591272,GPDD,Ischnura elegans,44.60683761,0.024685072728814452,3.258096538021482,0.7731898882334818,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1964.001,1964,001,41,NA,All Individuals,5.62771,GPDD,Ischnura elegans,44.60683761,0.020284205276120005,3.713572066704308,0.4554755286828258,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1965.001,1965,001,14,NA,All Individuals,4.333582,GPDD,Ischnura elegans,44.60683761,0.01782192993814176,2.6390573296152584,-1.0745147370890495,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1966.001,1966,001,30,NA,All Individuals,8.371027,GPDD,Ischnura elegans,44.60683761,0.026686937620059057,3.4011973816621555,0.762140052046897,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1967.001,1967,001,33,NA,All Individuals,7.809686,GPDD,Ischnura elegans,44.60683761,0.025230160345464492,3.4965075614664802,0.09531017980432477,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1968.001,1968,001,15,NA,All Individuals,6.65481,GPDD,Ischnura elegans,44.60683761,0.022478347622396845,2.70805020110221,-0.7884573603642702,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1969.001,1969,001,25,NA,All Individuals,7.806757,GPDD,Ischnura elegans,44.60683761,0.025222771513646543,3.2188758248682006,0.5108256237659905,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1970.001,1970,001,18,NA,All Individuals,6.229883,GPDD,Ischnura elegans,44.60683761,0.02154319130669312,2.8903717578961645,-0.32850406697203605,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1971.001,1971,001,38,NA,All Individuals,7.288568,GPDD,Ischnura elegans,44.60683761,0.023949041878464212,3.6375861597263857,0.7472144018302211,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1972.001,1972,001,7,NA,All Individuals,7.200586,GPDD,Ischnura elegans,44.60683761,0.02373925763333401,1.9459101490553132,-1.6916760106710724,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1973.001,1973,001,25,NA,All Individuals,4.1,GPDD,Ischnura elegans,44.60683761,0.017410465970993147,3.2188758248682006,1.2729656758128873,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1974.001,1974,001,10,NA,All Individuals,5.129785,GPDD,Ischnura elegans,44.60683761,0.019298937025249523,2.302585092994046,-0.9162907318741547,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1975.001,1975,001,25,NA,All Individuals,8.36062,GPDD,Ischnura elegans,44.60683761,0.026659178970796355,3.2188758248682006,0.9162907318741547,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1976.001,1976,001,13,NA,All Individuals,5.685754,GPDD,Ischnura elegans,44.60683761,0.02040228527748484,2.5649493574615367,-0.6539264674066638,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1977.001,1977,001,9,NA,All Individuals,4.839288,GPDD,Ischnura elegans,44.60683761,0.018746373455117822,2.1972245773362196,-0.3677247801253172,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1978.001,1978,001,30,NA,All Individuals,8.108362,GPDD,Ischnura elegans,44.60683761,0.025995091142436953,3.4011973816621555,1.203972804325936,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1979.001,1979,001,27,NA,All Individuals,5.496027,GPDD,Ischnura elegans,44.60683761,0.020018847763942457,3.295836866004329,-0.10536051565782634,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1980.001,1980,001,22,NA,All Individuals,7.946375,GPDD,Ischnura elegans,44.60683761,0.02557739664693275,3.091042453358316,-0.20479441264601306,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1981.001,1981,001,27,NA,All Individuals,8.118616,GPDD,Ischnura elegans,44.60683761,0.026021760179773097,3.295836866004329,0.20479441264601306,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1982.001,1982,001,43,NA,All Individuals,5.64599,GPDD,Ischnura elegans,44.60683761,0.020321318714712815,3.7612001156935624,0.46536324968923326,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1983.001,1983,001,45,NA,All Individuals,8.430231,GPDD,Ischnura elegans,44.60683761,0.026845403593652454,3.8066624897703196,0.04546237407675724,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1984.001,1984,001,32,NA,All Individuals,6.452509,GPDD,Ischnura elegans,44.60683761,0.022028177250819264,3.4657359027997265,-0.3409265869705931,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1985.001,1985,001,22,NA,All Individuals,8.05166,GPDD,Ischnura elegans,44.60683761,0.02584811087419831,3.091042453358316,-0.3746934494414105,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1986.001,1986,001,15,NA,All Individuals,5.209985,GPDD,Ischnura elegans,44.60683761,0.019454336820423492,2.70805020110221,-0.382992252256106,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1987.001,1987,001,12,NA,All Individuals,7.823816,GPDD,Ischnura elegans,44.60683761,0.025265835760777858,2.4849066497880004,-0.2231435513142097,1,0,0
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1988.001,1988,001,16,NA,All Individuals,8.475854,GPDD,Ischnura elegans,44.60683761,0.02696816019175434,2.772588722239781,0.2876820724517808,1,0,0
Lates calcarifer_-6.38333_140.96667_10525,1987.001,1987,001,0,NA,Mean annual catch rate (kg per day),28.2029968261719,LPI,Lates calcarifer,35.2,0.4967341440762168,-Inf,NA,NA,0,NA
Lates calcarifer_-6.38333_140.96667_10525,1988.001,1988,001,5.78,NA,Mean annual catch rate (kg per day),28.5768676757813,LPI,Lates calcarifer,35.2,0.5156571190089777,1.7544036826842861,Inf,1,0,0
Lates calcarifer_-6.38333_140.96667_10525,1989.001,1989,001,9.68,NA,Mean annual catch rate (kg per day),28.4441772460938,LPI,Lates calcarifer,35.2,0.508860037650478,2.2700619012884857,0.5156582186041996,1,0,0
Lates calcarifer_-6.38333_140.96667_10525,1990.001,1990,001,12.91,NA,Mean annual catch rate (kg per day),27.7759033203125,LPI,Lates calcarifer,35.2,0.47596561347032795,2.558002204858551,0.2879403035700654,1,0,0
Lates calcarifer_-6.38333_140.96667_10525,1991.001,1991,001,3.4,NA,Mean annual catch rate (kg per day),29.2516723632813,LPI,Lates calcarifer,35.2,0.5516548148795574,1.2237754316221157,-1.3342267732364355,1,0,0
Lates calcarifer_-6.38333_140.96667_10525,1992.001,1992,001,30.09,NA,Mean annual catch rate (kg per day),28.8716064453125,LPI,Lates calcarifer,35.2,0.5310817283950704,3.4041928906419536,2.180417459019838,1,0,0
Lates calcarifer_-6.38333_140.96667_10525,1993.001,1993,001,8.51,NA,Mean annual catch rate (kg per day),29.1352783203125,LPI,Lates calcarifer,35.2,0.5452711048176695,2.1412419425852827,-1.262950948056671,1,0,0
Lates calcarifer_-6.38333_140.96667_10525,1994.001,1994,001,3.02,NA,Mean annual catch rate (kg per day),27.6863647460938,LPI,Lates calcarifer,35.2,0.4717229078654599,1.1052568313867783,-1.0359851111985043,1,0,0
Lates calcarifer_-6.38333_140.96667_10525,1995.001,1995,001,12.96,NA,Mean annual catch rate (kg per day),28.6189819335938,LPI,Lates calcarifer,35.2,0.5178333499954105,2.561867690924129,1.4566108595373506,1,0,0
Lates calcarifer_-6.38333_140.96667_10525,1996.001,1996,001,9.48,NA,Mean annual catch rate (kg per day),29.6610046386719,LPI,Lates calcarifer,35.2,0.5747043547112857,2.2491843162669305,-0.3126833746571984,1,0,0
Lates calcarifer_-6.38333_140.96667_10525,1997.001,1997,001,30.81,NA,Mean annual catch rate (kg per day),28.1645751953125,LPI,Lates calcarifer,35.2,0.49482927224178774,3.4278393126085764,1.178654996341646,1,0,0
Lates calcarifer_-6.38333_140.96667_10525,1998.001,1998,001,13.25,NA,Mean annual catch rate (kg per day),27.8983093261719,LPI,Lates calcarifer,35.2,0.4818275218854973,2.583997552432231,-0.8438417601763453,1,0,0
Lates calcarifer_-6.38333_140.96667_10525,1999.001,1999,001,66.76,NA,Mean annual catch rate (kg per day),29.0006042480469,LPI,Lates calcarifer,35.2,0.5379769437643297,4.2011040987936346,1.6171065463614034,1,0,0
Lates calcarifer_-6.38333_140.96667_10525,2000.001,2000,001,0,NA,Mean annual catch rate (kg per day),29.2879272460938,LPI,Lates calcarifer,35.2,0.5536584628526319,-Inf,-Inf,1,0,0
Lates calcarifer_-7.01667_141.05_10524,1987.001,1987,001,7.25,NA,Mean annual catch rate (kg per day),28.6508728027344,LPI,Lates calcarifer,35.2,0.5194874016108794,1.9810014688665833,NA,NA,70,NA
Lates calcarifer_-7.01667_141.05_10524,1988.001,1988,001,42.65,NA,Mean annual catch rate (kg per day),30.9255310058594,LPI,Lates calcarifer,35.2,0.6521720317937216,3.753027273937688,1.7720258050711046,1,103,33
Lates calcarifer_-7.01667_141.05_10524,1989.001,1989,001,39.18,NA,Mean annual catch rate (kg per day),30.7571350097656,LPI,Lates calcarifer,35.2,0.6412816679344513,3.6681664125163946,-0.08486086142129334,1,112,9
Lates calcarifer_-7.01667_141.05_10524,1990.001,1990,001,57.15,NA,Mean annual catch rate (kg per day),30.4919372558594,LPI,Lates calcarifer,35.2,0.6244985480407145,4.04567939024082,0.37751297772442527,1,80,-32
Lates calcarifer_-7.01667_141.05_10524,1991.001,1991,001,89.88,NA,Mean annual catch rate (kg per day),31.5664611816406,LPI,Lates calcarifer,35.2,0.6953403216447792,4.498475447317128,0.4527960570763083,1,69,-11
Lates calcarifer_-7.01667_141.05_10524,1992.001,1992,001,45.51,NA,Mean annual catch rate (kg per day),29.0353637695313,LPI,Lates calcarifer,35.2,0.539850179630862,3.8179320820285505,-0.6805433652885777,1,28,-41
Lates calcarifer_-7.01667_141.05_10524,1993.001,1993,001,26.61,NA,Mean annual catch rate (kg per day),30.2172180175781,LPI,Lates calcarifer,35.2,0.6075758848457049,3.281287084989598,-0.5366449970389526,1,21,-7
Lates calcarifer_-7.01667_141.05_10524,1994.001,1994,001,27.16,NA,Mean annual catch rate (kg per day),29.4135375976563,LPI,Lates calcarifer,35.2,0.5606568477317062,3.3017453026904953,0.020458217700897396,1,41,20
Lates calcarifer_-7.01667_141.05_10524,1995.001,1995,001,23.01,NA,Mean annual catch rate (kg per day),31.51357421875,LPI,Lates calcarifer,35.2,0.6916725851871317,3.1359289040472746,-0.16581639864322062,1,103,62
Lates calcarifer_-7.01667_141.05_10524,1996.001,1996,001,32.27,NA,Mean annual catch rate (kg per day),30.5239807128906,LPI,Lates calcarifer,35.2,0.626502866829883,3.4741380060638707,0.33820910201659604,1,74,-29
Lates calcarifer_-7.01667_141.05_10524,1997.001,1997,001,36.83,NA,Mean annual catch rate (kg per day),32.2726379394531,LPI,Lates calcarifer,35.2,0.7462189627800997,3.606312730456974,0.1321747243931033,1,29,-45
Lates calcarifer_-7.01667_141.05_10524,1998.001,1998,001,37.38,NA,Mean annual catch rate (kg per day),28.3588806152344,LPI,Lates calcarifer,35.2,0.5045380915471116,3.6211358020274167,0.014823071570442714,1,118,89
Lates calcarifer_-7.01667_141.05_10524,1999.001,1999,001,33.9,NA,Mean annual catch rate (kg per day),30.14833984375,LPI,Lates calcarifer,35.2,0.60340539238795,3.5234150143864045,-0.09772078764101222,1,152,34
Lates calcarifer_-7.01667_141.05_10524,2000.001,2000,001,39.8,NA,Mean annual catch rate (kg per day),34.7167907714844,LPI,Lates calcarifer,35.2,0.9528279537417151,3.6838669122903918,0.16045189790398728,1,147,-5
Lepomis gibbosus_43.9928_-89.4946,1981.001,1981,001,21,NA,Count,4.1755310058594,BioTIME,Lepomis gibbosus,29.53,0.0792263051626949,3.044522437723423,NA,NA,1,NA
Lepomis gibbosus_43.9928_-89.4946,1982.001,1982,001,15.5,NA,Count,4.0573669433594,BioTIME,Lepomis gibbosus,29.53,0.07829564431731303,2.740840023925201,-0.30368241379822214,1,0,-1
Lepomis gibbosus_43.9928_-89.4946,1983.001,1983,001,24.2,NA,Count,4.49212036132815,BioTIME,Lepomis gibbosus,29.53,0.0817746517774824,3.186352633162641,0.44551260923743996,1,2,2
Lepomis gibbosus_43.9928_-89.4946,1984.001,1984,001,18.875,NA,Count,4.76918945312502,BioTIME,Lepomis gibbosus,29.53,0.08407205462423124,2.9378382951350885,-0.2485143380275523,1,0,-2
Lepomis gibbosus_43.9928_-89.4946,1985.001,1985,001,15.75,NA,Count,4.72646484375002,BioTIME,Lepomis gibbosus,29.53,0.08371362628567829,2.7568403652716422,-0.18099792986344632,1,0,0
Lepomis gibbosus_43.9928_-89.4946,1986.001,1986,001,9.44444444444444,NA,Count,5.25325927734377,BioTIME,Lepomis gibbosus,29.53,0.08824183821464314,2.2454266791540967,-0.5114136861175456,1,3,3
Lepomis gibbosus_43.9928_-89.4946,1987.001,1987,001,12.2222222222222,NA,Count,4.38042602539065,BioTIME,Lepomis gibbosus,29.53,0.08086635724546304,2.5032557884561952,0.25782910930209857,1,11,8
Lepomis gibbosus_43.9928_-89.4946,1988.001,1988,001,14,NA,Count,4.79897460937502,BioTIME,Lepomis gibbosus,29.53,0.08432283784802756,2.6390573296152584,0.13580154115906318,1,24,13
Lepomis gibbosus_43.9928_-89.4946,1989.001,1989,001,10.8181818181818,NA,Count,4.75869140625002,BioTIME,Lepomis gibbosus,29.53,0.08398384169847198,2.381228220313157,-0.25782910930210123,1,5,-19
Lepomis gibbosus_43.9928_-89.4946,1990.001,1990,001,8.77777777777778,NA,Count,3.18230590820315,BioTIME,Lepomis gibbosus,29.53,0.07173550905145047,2.1722232751308024,-0.2090049451823548,1,0,-5
Lepomis gibbosus_43.9928_-89.4946,1991.001,1991,001,15.2222222222222,NA,Count,3.73153076171877,BioTIME,Lepomis gibbosus,29.53,0.07578560410513452,2.722756348491904,0.5505330733611018,1,3,3
Lepomis gibbosus_43.9928_-89.4946,1992.001,1992,001,8.66666666666667,NA,Count,5.35646972656252,BioTIME,Lepomis gibbosus,29.53,0.08915730233745507,2.1594842493533726,-0.5632720991385316,1,0,-3
Lepomis gibbosus_43.9928_-89.4946,1993.001,1993,001,10.6666666666667,NA,Count,5.29750976562502,BioTIME,Lepomis gibbosus,29.53,0.08863317786739221,2.36712361413162,0.20763936477824751,1,0,0
Lepomis gibbosus_43.9928_-89.4946,1994.001,1994,001,8,NA,Count,3.34163818359377,BioTIME,Lepomis gibbosus,29.53,0.0728876414597045,2.0794415416798357,-0.28768207245178434,1,0,0
Lepomis gibbosus_43.9928_-89.4946,1995.001,1995,001,27,NA,Count,3.32698974609377,BioTIME,Lepomis gibbosus,29.53,0.07278095061544602,3.295836866004329,1.2163953243244934,1,8,8
Lepomis gibbosus_43.9928_-89.4946,1996.001,1996,001,23,NA,Count,4.59761962890627,BioTIME,Lepomis gibbosus,29.53,0.08264193520861086,3.1354942159291497,-0.16034265007517945,1,0,-8
Lepomis gibbosus_43.9928_-89.4946,1997.001,1997,001,13.1818181818182,NA,Count,0.100061035156273,BioTIME,Lepomis gibbosus,29.53,0.05270769091143056,2.5788384696222053,-0.5566557463069444,1,0,0
Lepomis gibbosus_43.9928_-89.4946,1998.001,1998,001,19.0714285714286,NA,Count,0.100061035156273,BioTIME,Lepomis gibbosus,29.53,0.05270769091143056,2.9481913287849926,0.36935285916278726,1,0,0
Lepomis gibbosus_43.9928_-89.4946,1999.001,1999,001,30.5714285714286,NA,Count,3.6668640136719,BioTIME,Lepomis gibbosus,29.53,0.07529710443509802,3.420065865966539,0.4718745371815465,1,0,0
Lepomis gibbosus_43.9928_-89.4946,2000.001,2000,001,15.7272727272727,NA,Count,2.57424316406252,BioTIME,Lepomis gibbosus,29.53,0.06750350992317139,2.755396321699407,-0.6646695442671322,1,0,0
Lepomis gibbosus_43.9928_-89.4946,2001.001,2001,001,13.6,NA,Count,3.29073486328127,BioTIME,Lepomis gibbosus,29.53,0.07251756187678622,2.6100697927420065,-0.1453265289574004,1,4,4
Lepomis macrochirus_43.9928_-89.4946,1981.001,1981,001,16.0666666666667,NA,Count,4.1755310058594,BioTIME,Lepomis macrochirus,23.3,0.1477184917250064,2.776746732388447,NA,NA,54,NA
Lepomis macrochirus_43.9928_-89.4946,1982.001,1982,001,54.2,NA,Count,4.0573669433594,BioTIME,Lepomis macrochirus,23.3,0.14598326229451594,3.9926809084456005,1.2159341760571536,1,11,-43
Lepomis macrochirus_43.9928_-89.4946,1983.001,1983,001,71,NA,Count,4.49212036132815,BioTIME,Lepomis macrochirus,23.3,0.15246991762522863,4.2626798770413155,0.26999896859571493,1,55,44
Lepomis macrochirus_43.9928_-89.4946,1984.001,1984,001,82.6,NA,Count,4.76918945312502,BioTIME,Lepomis macrochirus,23.3,0.15675345555760553,4.414009680526933,0.1513298034856172,1,14,-41
Lepomis macrochirus_43.9928_-89.4946,1985.001,1985,001,28,NA,Count,4.72646484375002,BioTIME,Lepomis macrochirus,23.3,0.1560851611892917,3.332204510175204,-1.0818051703517289,1,45,31
Lepomis macrochirus_43.9928_-89.4946,1986.001,1986,001,43,NA,Count,5.25325927734377,BioTIME,Lepomis macrochirus,23.3,0.16452807210106843,3.7612001156935624,0.4289956055183586,1,33,-12
Lepomis macrochirus_43.9928_-89.4946,1987.001,1987,001,32,NA,Count,4.38042602539065,BioTIME,Lepomis macrochirus,23.3,0.1507763904812271,3.4657359027997265,-0.29546421289383584,1,54,21
Lepomis macrochirus_43.9928_-89.4946,1988.001,1988,001,36.7142857142857,NA,Count,4.79897460937502,BioTIME,Lepomis macrochirus,23.3,0.15722104418859184,3.603165935839906,0.13743003304017964,1,69,15
Lepomis macrochirus_43.9928_-89.4946,1989.001,1989,001,26.8,NA,Count,4.75869140625002,BioTIME,Lepomis macrochirus,23.3,0.15658898139315916,3.288401887516811,-0.3147640483230951,1,35,-34
Lepomis macrochirus_43.9928_-89.4946,1990.001,1990,001,56,NA,Count,3.18230590820315,BioTIME,Lepomis macrochirus,23.3,0.13375180350068167,4.02535169073515,0.7369498032183386,1,3,-32
Lepomis macrochirus_43.9928_-89.4946,1991.001,1991,001,162.692307692308,NA,Count,3.73153076171877,BioTIME,Lepomis macrochirus,23.3,0.14130325918758427,5.0918607340188435,1.066509043283694,1,46,43
Lepomis macrochirus_43.9928_-89.4946,1992.001,1992,001,69.2222222222222,NA,Count,5.35646972656252,BioTIME,Lepomis macrochirus,23.3,0.16623496704173785,4.237321941451233,-0.8545387925676105,1,19,-27
Lepomis macrochirus_43.9928_-89.4946,1993.001,1993,001,35.125,NA,Count,5.29750976562502,BioTIME,Lepomis macrochirus,23.3,0.16525773004911445,3.5589131276539097,-0.6784088137973234,1,0,-19
Lepomis macrochirus_43.9928_-89.4946,1994.001,1994,001,36.375,NA,Count,3.34163818359377,BioTIME,Lepomis macrochirus,23.3,0.1358999695834655,3.5938817254916566,0.03496859783774697,1,3,3
Lepomis macrochirus_43.9928_-89.4946,1995.001,1995,001,356.696575005833,NA,Count,3.32698974609377,BioTIME,Lepomis macrochirus,23.3,0.1357010430960777,5.876885490428736,2.28300376493708,1,55,52
Lepomis macrochirus_43.9928_-89.4946,1996.001,1996,001,714.61986667097,NA,Count,4.59761962890627,BioTIME,Lepomis macrochirus,23.3,0.15408697903029217,6.571750746309736,0.694865255881,1,6,-49
Lepomis macrochirus_43.9928_-89.4946,1997.001,1997,001,180.699373075577,NA,Count,0.100061035156273,BioTIME,Lepomis macrochirus,23.3,0.0982741854205575,5.196834728170897,-1.3749160181388396,1,2,-4
Lepomis macrochirus_43.9928_-89.4946,1998.001,1998,001,143.267565501138,NA,Count,0.100061035156273,BioTIME,Lepomis macrochirus,23.3,0.0982741854205575,4.964713969376865,-0.23212075879403216,1,26,24
Lepomis macrochirus_43.9928_-89.4946,1999.001,1999,001,135.431011764441,NA,Count,3.6668640136719,BioTIME,Lepomis macrochirus,23.3,0.14039244510484028,4.908462372395048,-0.056251596981816476,1,0,-26
Lepomis macrochirus_43.9928_-89.4946,2000.001,2000,001,101.88717586831,NA,Count,2.57424316406252,BioTIME,Lepomis macrochirus,23.3,0.12586118526565018,4.623866082145095,-0.2845962902499535,1,0,0
Lepomis macrochirus_43.9928_-89.4946,2001.001,2001,001,322.209074998875,NA,Count,3.29073486328127,BioTIME,Lepomis macrochirus,23.3,0.1352099513162417,5.775200636078304,1.151334553933209,1,21,21
Lithobates pipiens_43.06917_-89.40861_4830,1984.001,1984,001,1.3,NA,number of frogs,-8.553953,LPI,Lithobates pipiens,30,0.021165235038825825,0.26236426446749106,NA,NA,2,NA
Lithobates pipiens_43.06917_-89.40861_4830,1985.001,1985,001,1.4,NA,number of frogs,-8.218961,LPI,Lithobates pipiens,30,0.021886262983447095,0.3364722366212129,0.074107972153721835,1,1,-1
Lithobates pipiens_43.06917_-89.40861_4830,1986.001,1986,001,1.36,NA,number of frogs,-10.89105,LPI,Lithobates pipiens,30,0.016754221878888396,0.3074846997479607,-0.028987536873252173,1,4,3
Lithobates pipiens_43.06917_-89.40861_4830,1987.001,1987,001,1.45,NA,number of frogs,-0.9836992,LPI,Lithobates pipiens,30,0.045122696081417134,0.371563556432483,0.06407885668452229,1,7,3
Lithobates pipiens_43.06917_-89.40861_4830,1988.001,1988,001,1.43,NA,number of frogs,-16.1971,LPI,Lithobates pipiens,30,0.009855653786395125,0.3576744442718159,-0.013889112160667128,1,21,14
Lithobates pipiens_43.06917_-89.40861_4830,1989.001,1989,001,1.32,NA,number of frogs,-6.103118,LPI,Lithobates pipiens,30,0.027043413415340813,0.27763173659827955,-0.08004270767353633,1,2,-19
Lithobates pipiens_43.06917_-89.40861_4830,1990.001,1990,001,1.5,NA,number of frogs,-4.378462,LPI,Lithobates pipiens,30,0.03213382067224655,0.4054651081081644,0.12783337150988483,1,1,-1
Lithobates pipiens_43.06917_-89.40861_4830,1991.001,1991,001,1.3,NA,number of frogs,-11.13276,LPI,Lithobates pipiens,30,0.016354110606439445,0.26236426446749106,-0.14310084364067333,1,3,2
Lithobates pipiens_43.06917_-89.40861_4830,1992.001,1992,001,1.35,NA,number of frogs,-1.329356,LPI,Lithobates pipiens,30,0.04358964747740619,0.30010459245033816,0.0377403279828471,1,0,-3
Lithobates pipiens_43.06917_-89.40861_4830,1993.001,1993,001,1.35,NA,number of frogs,-15.04658,LPI,Lithobates pipiens,30,0.011057371161213069,0.30010459245033816,0,1,0,0
Lithobates pipiens_43.06917_-89.40861_4830,1994.001,1994,001,1.25,NA,number of frogs,-1.843708,LPI,Lithobates pipiens,30,0.04140428918561796,0.22314355131420976,-0.0769610411361284,1,4,4
Lithobates pipiens_43.06917_-89.40861_4830,1995.001,1995,001,1.25,NA,number of frogs,-8.009988,LPI,Lithobates pipiens,30,0.02234843908407863,0.22314355131420976,0,1,8,4
Lithobates pipiens_43.06917_-89.40861_4830,1996.001,1996,001,1.3,NA,number of frogs,-1.673953,LPI,Lithobates pipiens,30,0.042113147284605065,0.26236426446749106,0.039220713153281295,1,1,-7
Lithobates pipiens_43.06917_-89.40861_4830,1997.001,1997,001,1.25,NA,number of frogs,-2.895398,LPI,Lithobates pipiens,30,0.03727099756319853,0.22314355131420976,-0.039220713153281295,1,0,-1
